  0.49504950E+11 -0.32134076E-31  0.86327973E-30
  0.99009901E+11 -0.41971450E-31  0.84570253E-30
  0.14851485E+12 -0.63781462E-31  0.82901758E-30
  0.19801980E+12 -0.67309420E-31  0.79093901E-30
  0.24752475E+12 -0.33843935E-31  0.77380276E-30
  0.29702970E+12 -0.25327399E-31  0.79959728E-30
  0.34653465E+12 -0.45563565E-31  0.80120426E-30
  0.39603960E+12 -0.46563080E-31  0.77979420E-30
  0.44554455E+12 -0.28597951E-31  0.78994181E-30
  0.49504950E+12 -0.37914979E-31  0.80453628E-30
  0.54455446E+12 -0.55786385E-31  0.80220030E-30
  0.59405941E+12 -0.62564662E-31  0.78144765E-30
  0.64356436E+12 -0.49013573E-31  0.77749944E-30
  0.69306931E+12 -0.38076238E-31  0.78452546E-30
  0.74257426E+12 -0.46018547E-31  0.80088013E-30
  0.79207921E+12 -0.67276502E-31  0.79546087E-30
  0.84158416E+12 -0.65040105E-31  0.78559015E-30
  0.89108911E+12 -0.61306671E-31  0.77990275E-30
  0.94059406E+12 -0.57901167E-31  0.78631876E-30
  0.99009901E+12 -0.60250038E-31  0.78801611E-30
  0.10396040E+13 -0.59606024E-31  0.79240840E-30
  0.10891089E+13 -0.69519734E-31  0.79737927E-30
  0.11386139E+13 -0.77534018E-31  0.79568574E-30
  0.11881188E+13 -0.81342674E-31  0.78722936E-30
  0.12376238E+13 -0.78584954E-31  0.78468516E-30
  0.12871287E+13 -0.74796666E-31  0.78659225E-30
  0.13366337E+13 -0.73594953E-31  0.79491711E-30
  0.13861386E+13 -0.82907170E-31  0.79988182E-30
  0.14356436E+13 -0.91681826E-31  0.80071780E-30
  0.14851485E+13 -0.96283010E-31  0.79203328E-30
  0.15346535E+13 -0.93784197E-31  0.78963556E-30
  0.15841584E+13 -0.87915031E-31  0.79173224E-30
  0.16336634E+13 -0.89354904E-31  0.80524665E-30
  0.16831683E+13 -0.10551420E-30  0.80910463E-30
  0.17326733E+13 -0.11511229E-30  0.80034263E-30
  0.17821782E+13 -0.10857143E-30  0.79126317E-30
  0.18316832E+13 -0.10256072E-30  0.79765577E-30
  0.18811881E+13 -0.10631277E-30  0.80705555E-30
  0.19306931E+13 -0.11536506E-30  0.81125702E-30
  0.19801980E+13 -0.12146316E-30  0.81027525E-30
  0.20297030E+13 -0.12665980E-30  0.80964693E-30
  0.20792079E+13 -0.12910271E-30  0.80901843E-30
  0.21287129E+13 -0.13275604E-30  0.80536000E-30
  0.21782178E+13 -0.12781243E-30  0.80633254E-30
  0.22277228E+13 -0.12730269E-30  0.81638972E-30
  0.22772277E+13 -0.13852710E-30  0.82521515E-30
  0.23267327E+13 -0.15301284E-30  0.81980989E-30
  0.23762376E+13 -0.15140906E-30  0.81169155E-30
  0.24257426E+13 -0.14527276E-30  0.81338648E-30
  0.24752475E+13 -0.14584961E-30  0.82502646E-30
  0.25247525E+13 -0.15789612E-30  0.83199389E-30
  0.25742574E+13 -0.16883083E-30  0.82902294E-30
  0.26237624E+13 -0.17196732E-30  0.82222102E-30
  0.26732673E+13 -0.16903487E-30  0.82303841E-30
  0.27227723E+13 -0.16958661E-30  0.82798554E-30
  0.27722772E+13 -0.17445765E-30  0.83432859E-30
  0.28217822E+13 -0.18164132E-30  0.83855261E-30
  0.28712871E+13 -0.19008993E-30  0.83970930E-30
  0.29207921E+13 -0.19604016E-30  0.83720395E-30
  0.29702970E+13 -0.19934419E-30  0.83596744E-30
  0.30198020E+13 -0.19859268E-30  0.83703522E-30
  0.30693069E+13 -0.20104483E-30  0.84270458E-30
  0.31188119E+13 -0.20716535E-30  0.84913014E-30
  0.31683168E+13 -0.21861015E-30  0.85146537E-30
  0.32178218E+13 -0.22531207E-30  0.84634724E-30
