  0.49504950E+11  0.10729121E-31 -0.39302126E-30
  0.99009901E+11  0.15171378E-31 -0.38883405E-30
  0.14851485E+12  0.24062627E-31 -0.38568984E-30
  0.19801980E+12  0.29328818E-31 -0.38445176E-30
  0.24752475E+12  0.29072786E-31 -0.36607222E-30
  0.29702970E+12  0.27886242E-31 -0.38182071E-30
  0.34653465E+12  0.48437558E-31 -0.37999394E-30
  0.39603960E+12  0.52315198E-31 -0.35632969E-30
  0.44554455E+12  0.36238986E-31 -0.36657574E-30
  0.49504950E+12  0.44139672E-31 -0.37789124E-30
  0.54455446E+12  0.62473134E-31 -0.37573692E-30
  0.59405941E+12  0.69369491E-31 -0.35535022E-30
  0.64356436E+12  0.58339533E-31 -0.35359864E-30
  0.69306931E+12  0.51432289E-31 -0.35682671E-30
  0.74257426E+12  0.59333872E-31 -0.37026639E-30
  0.79207921E+12  0.78395124E-31 -0.36484994E-30
  0.84158416E+12  0.74956738E-31 -0.35824747E-30
  0.89108911E+12  0.77406483E-31 -0.35570750E-30
  0.94059406E+12  0.81361001E-31 -0.35866379E-30
  0.99009901E+12  0.85835160E-31 -0.35381797E-30
  0.10396040E+13  0.83018450E-31 -0.35243437E-30
  0.10891089E+13  0.89756924E-31 -0.35636909E-30
  0.11386139E+13  0.95343153E-31 -0.35546335E-30
  0.11881188E+13  0.99744941E-31 -0.35202968E-30
  0.12376238E+13  0.10316937E-30 -0.34724069E-30
  0.12871287E+13  0.10263746E-30 -0.34741141E-30
  0.13366337E+13  0.10483756E-30 -0.35050157E-30
  0.13861386E+13  0.11195939E-30 -0.34997095E-30
  0.14356436E+13  0.11732706E-30 -0.35007392E-30
  0.14851485E+13  0.12335116E-30 -0.34397446E-30
  0.15346535E+13  0.12472060E-30 -0.33899647E-30
  0.15841584E+13  0.12028123E-30 -0.33600413E-30
  0.16336634E+13  0.11976153E-30 -0.34580132E-30
  0.16831683E+13  0.13308587E-30 -0.34911268E-30
  0.17326733E+13  0.14282617E-30 -0.34203460E-30
  0.17821782E+13  0.14144014E-30 -0.33334314E-30
  0.18316832E+13  0.13855664E-30 -0.33449435E-30
  0.18811881E+13  0.14383861E-30 -0.33858646E-30
  0.19306931E+13  0.15100731E-30 -0.33633426E-30
  0.19801980E+13  0.15309404E-30 -0.33259669E-30
  0.20297030E+13  0.15501517E-30 -0.33207724E-30
  0.20792079E+13  0.15887810E-30 -0.33381084E-30
  0.21287129E+13  0.16608596E-30 -0.32861462E-30
  0.21782178E+13  0.16461268E-30 -0.32493535E-30
  0.22277228E+13  0.16337639E-30 -0.32873560E-30
  0.22772277E+13  0.17179298E-30 -0.33368423E-30
  0.23267327E+13  0.18467044E-30 -0.32734369E-30
  0.23762376E+13  0.18457796E-30 -0.31760268E-30
  0.24257426E+13  0.17893833E-30 -0.31520604E-30
