  0.49504950E+11  0.10624528E-31 -0.13875395E-30
  0.99009901E+11  0.14606345E-31 -0.13342401E-30
  0.14851485E+12  0.24334623E-31 -0.12701760E-30
  0.19801980E+12  0.25419451E-31 -0.11202558E-30
  0.24752475E+12  0.12422281E-31 -0.10024462E-30
  0.29702970E+12  0.19499958E-32 -0.11063896E-30
  0.34653465E+12  0.44589592E-32 -0.11819054E-30
  0.39603960E+12  0.11863986E-31 -0.11937254E-30
  0.44554455E+12  0.15726767E-31 -0.12080812E-30
  0.49504950E+12  0.20115498E-31 -0.11412268E-30
  0.54455446E+12  0.17411445E-31 -0.10854309E-30
  0.59405941E+12  0.12272424E-31 -0.10889177E-30
  0.64356436E+12  0.11143160E-31 -0.11332922E-30
  0.69306931E+12  0.14539893E-31 -0.11602833E-30
  0.74257426E+12  0.20168129E-31 -0.11503301E-30
  0.79207921E+12  0.21416728E-31 -0.10962955E-30
  0.84158416E+12  0.16803037E-31 -0.10747821E-30
  0.89108911E+12  0.14089551E-31 -0.11093446E-30
  0.94059406E+12  0.16506632E-31 -0.11456166E-30
  0.99009901E+12  0.20386688E-31 -0.11548897E-30
  0.10396040E+13  0.23592741E-31 -0.11307582E-30
  0.10891089E+13  0.24141343E-31 -0.11041745E-30
  0.11386139E+13  0.22499331E-31 -0.10867797E-30
  0.11881188E+13  0.20738904E-31 -0.11065838E-30
  0.12376238E+13  0.21435809E-31 -0.11192289E-30
  0.12871287E+13  0.24013699E-31 -0.11402258E-30
  0.13366337E+13  0.27639758E-31 -0.11260671E-30
  0.13861386E+13  0.28131772E-31 -0.10963064E-30
  0.14356436E+13  0.25725007E-31 -0.10856725E-30
  0.14851485E+13  0.24780970E-31 -0.11144218E-30
  0.15346535E+13  0.26869158E-31 -0.11348601E-30
  0.15841584E+13  0.30230692E-31 -0.11360345E-30
  0.16336634E+13  0.31852311E-31 -0.11175721E-30
  0.16831683E+13  0.32013013E-31 -0.11007636E-30
  0.17326733E+13  0.30631661E-31 -0.11003254E-30
  0.17821782E+13  0.31126938E-31 -0.11183289E-30
  0.18316832E+13  0.32322729E-31 -0.11294974E-30
  0.18811881E+13  0.35208825E-31 -0.11353905E-30
  0.19306931E+13  0.37291990E-31 -0.11154318E-30
  0.19801980E+13  0.36882638E-31 -0.11006496E-30
  0.20297030E+13  0.35434212E-31 -0.11013852E-30
  0.20792079E+13  0.35941587E-31 -0.11267625E-30
  0.21287129E+13  0.38376231E-31 -0.11410318E-30
  0.21782178E+13  0.41681147E-31 -0.11348162E-30
  0.22277228E+13  0.42537421E-31 -0.11140899E-30
  0.22772277E+13  0.42050174E-31 -0.11062011E-30
  0.23267327E+13  0.41605059E-31 -0.11158434E-30
  0.23762376E+13  0.43024657E-31 -0.11294304E-30
  0.24257426E+13  0.44848073E-31 -0.11357438E-30
  0.24752475E+13  0.47326177E-31 -0.11292096E-30
  0.25247525E+13  0.48184435E-31 -0.11122798E-30
  0.25742574E+13  0.47451237E-31 -0.11091146E-30
  0.26237624E+13  0.47373028E-31 -0.11227020E-30
  0.26732673E+13  0.49214991E-31 -0.11414096E-30
  0.27227723E+13  0.52283433E-31 -0.11446832E-30
  0.27722772E+13  0.54617255E-31 -0.11253045E-30
  0.28217822E+13  0.54475571E-31 -0.11105061E-30
  0.28712871E+13  0.53858436E-31 -0.11123410E-30
  0.29207921E+13  0.54709340E-31 -0.11296252E-30
  0.29702970E+13  0.56980710E-31 -0.11374243E-30
  0.30198020E+13  0.59488249E-31 -0.11338438E-30
  0.30693069E+13  0.60721362E-31 -0.11204065E-30
  0.31188119E+13  0.60910494E-31 -0.11109545E-30
  0.31683168E+13  0.60699198E-31 -0.11206128E-30
  0.32178218E+13  0.62200978E-31 -0.11320428E-30
  0.32673267E+13  0.64909039E-31 -0.11405556E-30
  0.33168317E+13  0.67718277E-31 -0.11277930E-30
  0.33663366E+13  0.68511131E-31 -0.11091648E-30
  0.34158416E+13  0.68034221E-31 -0.11055127E-30
  0.34653465E+13  0.68328903E-31 -0.11199971E-30
  0.35148515E+13  0.70639003E-31 -0.11320337E-30
  0.35643564E+13  0.73673551E-31 -0.11295533E-30
  0.36138614E+13  0.75336199E-31 -0.11116118E-30
  0.36633663E+13  0.75904860E-31 -0.11010476E-30
  0.37128713E+13  0.75534967E-31 -0.11033880E-30
  0.37623762E+13  0.77143700E-31 -0.11161818E-30
  0.38118812E+13  0.79459452E-31 -0.11231182E-30
  0.38613861E+13  0.82496974E-31 -0.11142620E-30
  0.39108911E+13  0.83833606E-31 -0.10971023E-30
