  0.46545455E+11 -0.41930314E-30  0.31749795E-28
  0.93090909E+11 -0.61120374E-30  0.31618315E-28
  0.13963636E+12 -0.94442176E-30  0.31614176E-28
  0.18618182E+12 -0.13844747E-29  0.31521928E-28
  0.23272727E+12 -0.17401177E-29  0.31287825E-28
  0.27927273E+12 -0.21288353E-29  0.31071543E-28
  0.32581818E+12 -0.23277450E-29  0.30515328E-28
  0.37236364E+12 -0.20734708E-29  0.30220915E-28
  0.41890909E+12 -0.18541370E-29  0.30430018E-28
  0.46545455E+12 -0.21102314E-29  0.30698327E-28
  0.51200000E+12 -0.25552584E-29  0.30700629E-28
  0.55854545E+12 -0.27952105E-29  0.30402443E-28
  0.60509091E+12 -0.27208998E-29  0.30317690E-28
  0.65163636E+12 -0.29125345E-29  0.30418752E-28
  0.69818182E+12 -0.31575839E-29  0.30388780E-28
  0.74472727E+12 -0.33161301E-29  0.30272370E-28
  0.79127273E+12 -0.34420259E-29  0.30214761E-28
  0.83781818E+12 -0.35776383E-29  0.30194918E-28
  0.88436364E+12 -0.37058652E-29  0.30199403E-28
  0.93090909E+12 -0.39128313E-29  0.30132185E-28
  0.97745455E+12 -0.39759516E-29  0.30079175E-28
  0.10240000E+13 -0.40745435E-29  0.30214609E-28
  0.10705455E+13 -0.44151631E-29  0.30265333E-28
  0.11170909E+13 -0.47063369E-29  0.30061479E-28
  0.11636364E+13 -0.47103529E-29  0.29910717E-28
  0.12101818E+13 -0.47176193E-29  0.30003039E-28
  0.12567273E+13 -0.49540941E-29  0.30094677E-28
  0.13032727E+13 -0.52204505E-29  0.30054527E-28
  0.13498182E+13 -0.53706389E-29  0.29945630E-28
  0.13963636E+13 -0.54548685E-29  0.29917128E-28
  0.14429091E+13 -0.55884881E-29  0.29964409E-28
  0.14894545E+13 -0.58114243E-29  0.29996309E-28
  0.15360000E+13 -0.60128522E-29  0.29920132E-28
  0.15825455E+13 -0.61054085E-29  0.29894976E-28
  0.16290909E+13 -0.62980445E-29  0.29950076E-28
  0.16756364E+13 -0.65469789E-29  0.29888282E-28
  0.17221818E+13 -0.66513927E-29  0.29777137E-28
  0.17687273E+13 -0.67062933E-29  0.29806731E-28
  0.18152727E+13 -0.68905637E-29  0.29907639E-28
  0.18618182E+13 -0.71581324E-29  0.29915319E-28
  0.19083636E+13 -0.73774564E-29  0.29819889E-28
  0.19549091E+13 -0.74718666E-29  0.29742839E-28
  0.20014545E+13 -0.75834243E-29  0.29807180E-28
  0.20480000E+13 -0.78170259E-29  0.29843522E-28
  0.20945455E+13 -0.80387997E-29  0.29765327E-28
  0.21410909E+13 -0.81445996E-29  0.29705752E-28
  0.21876364E+13 -0.82655720E-29  0.29759810E-28
  0.22341818E+13 -0.84735505E-29  0.29811142E-28
  0.22807273E+13 -0.87322669E-29  0.29763730E-28
  0.23272727E+13 -0.88720286E-29  0.29677417E-28
  0.23738182E+13 -0.89715589E-29  0.29707590E-28
  0.24203636E+13 -0.91915758E-29  0.29755652E-28
  0.24669091E+13 -0.94193631E-29  0.29704407E-28
  0.25134545E+13 -0.95592158E-29  0.29661204E-28
  0.25600000E+13 -0.96950880E-29  0.29679065E-28
  0.26065455E+13 -0.99036394E-29  0.29718409E-28
  0.26530909E+13 -0.10151995E-28  0.29690566E-28
  0.26996364E+13 -0.10311355E-28  0.29604046E-28
  0.27461818E+13 -0.10393144E-28  0.29622100E-28
  0.27927273E+13 -0.10616494E-28  0.29705205E-28
  0.28392727E+13 -0.10898949E-28  0.29675557E-28
  0.28858182E+13 -0.11070124E-28  0.29579075E-28
  0.29323636E+13 -0.11167411E-28  0.29562616E-28
  0.29789091E+13 -0.11340163E-28  0.29637628E-28
  0.30254545E+13 -0.11605527E-28  0.29665933E-28
  0.30720000E+13 -0.11839339E-28  0.29592853E-28
  0.31185455E+13 -0.11976545E-28  0.29542237E-28
  0.31650909E+13 -0.12144742E-28  0.29575834E-28
  0.32116364E+13 -0.12368499E-28  0.29583103E-28
  0.32581818E+13 -0.12572690E-28  0.29547196E-28
  0.33047273E+13 -0.12728970E-28  0.29537949E-28
  0.33512727E+13 -0.12938195E-28  0.29588463E-28
  0.33978182E+13 -0.13205436E-28  0.29581994E-28
  0.34443636E+13 -0.13422488E-28  0.29487634E-28
  0.34909091E+13 -0.13543753E-28  0.29455822E-28
  0.35374545E+13 -0.13716179E-28  0.29525509E-28
  0.35840000E+13 -0.13987016E-28  0.29559741E-28
  0.36305455E+13 -0.14245498E-28  0.29490793E-28
  0.36770909E+13 -0.14405505E-28  0.29430437E-28
  0.37236364E+13 -0.14561460E-28  0.29476392E-28
  0.37701818E+13 -0.14826567E-28  0.29518201E-28
  0.38167273E+13 -0.15094125E-28  0.29460281E-28
  0.38632727E+13 -0.15275365E-28  0.29403004E-28
  0.39098182E+13 -0.15449969E-28  0.29429965E-28
  0.39563636E+13 -0.15699070E-28  0.29454721E-28
  0.40029091E+13 -0.15960050E-28  0.29409298E-28
  0.40494545E+13 -0.16145857E-28  0.29368059E-28
  0.40960000E+13 -0.16336972E-28  0.29406701E-28
  0.41425455E+13 -0.16616012E-28  0.29433747E-28
  0.41890909E+13 -0.16897956E-28  0.29371894E-28
  0.42356364E+13 -0.17085921E-28  0.29309498E-28
  0.42821818E+13 -0.17270708E-28  0.29345723E-28
  0.43287273E+13 -0.17548404E-28  0.29371834E-28
  0.43752727E+13 -0.17828023E-28  0.29319057E-28
  0.44218182E+13 -0.18031584E-28  0.29271911E-28
  0.44683636E+13 -0.18237799E-28  0.29310491E-28
  0.45149091E+13 -0.18536801E-28  0.29336347E-28
  0.45614545E+13 -0.18838626E-28  0.29267079E-28
  0.46080000E+13 -0.19042608E-28  0.29202183E-28
  0.46545455E+13 -0.19241359E-28  0.29236857E-28
  0.47010909E+13 -0.19543049E-28  0.29276441E-28
  0.47476364E+13 -0.19859743E-28  0.29217902E-28
  0.47941818E+13 -0.20085742E-28  0.29154948E-28
  0.48407273E+13 -0.20311282E-28  0.29184320E-28
  0.48872727E+13 -0.20620857E-28  0.29200832E-28
  0.49338182E+13 -0.20931270E-28  0.29143379E-28
  0.49803636E+13 -0.21170567E-28  0.29094407E-28
  0.50269091E+13 -0.21422154E-28  0.29121002E-28
  0.50734545E+13 -0.21748354E-28  0.29128078E-28
  0.51200000E+13 -0.22063213E-28  0.29061233E-28
  0.51665455E+13 -0.22304210E-28  0.29021846E-28
  0.52130909E+13 -0.22587338E-28  0.29061550E-28
  0.52596364E+13 -0.22946775E-28  0.29052522E-28
  0.53061818E+13 -0.23265352E-28  0.28968264E-28
  0.53527273E+13 -0.23508032E-28  0.28931793E-28
  0.53992727E+13 -0.23811731E-28  0.28975461E-28
  0.54458182E+13 -0.24191991E-28  0.28966199E-28
  0.54923636E+13 -0.24524955E-28  0.28882549E-28
  0.55389091E+13 -0.24789016E-28  0.28854692E-28
  0.55854545E+13 -0.25132831E-28  0.28887221E-28
  0.56320000E+13 -0.25533067E-28  0.28854023E-28
  0.56785455E+13 -0.25864172E-28  0.28768277E-28
  0.57250909E+13 -0.26145918E-28  0.28755841E-28
  0.57716364E+13 -0.26523296E-28  0.28785119E-28
  0.58181818E+13 -0.26944143E-28  0.28741111E-28
  0.58647273E+13 -0.27289481E-28  0.28661118E-28
  0.59112727E+13 -0.27620875E-28  0.28665520E-28
  0.59578182E+13 -0.28042517E-28  0.28669196E-28
  0.60043636E+13 -0.28471185E-28  0.28590373E-28
  0.60509091E+13 -0.28814620E-28  0.28526309E-28
  0.60974545E+13 -0.29193784E-28  0.28553576E-28
  0.61440000E+13 -0.29665511E-28  0.28541572E-28
  0.61905455E+13 -0.30113591E-28  0.28451361E-28
  0.62370909E+13 -0.30480941E-28  0.28402947E-28
  0.62836364E+13 -0.30932973E-28  0.28421213E-28
  0.63301818E+13 -0.31446193E-28  0.28382746E-28
  0.63767273E+13 -0.31897696E-28  0.28284019E-28
  0.64232727E+13 -0.32316422E-28  0.28268785E-28
  0.64698182E+13 -0.32841397E-28  0.28273311E-28
  0.65163636E+13 -0.33395052E-28  0.28201401E-28
  0.65629091E+13 -0.33867196E-28  0.28118377E-28
  0.66094545E+13 -0.34380712E-28  0.28128172E-28
  0.66560000E+13 -0.34977998E-28  0.28100491E-28
  0.67025455E+13 -0.35568653E-28  0.27991487E-28
  0.67490909E+13 -0.36091041E-28  0.27952156E-28
  0.67956364E+13 -0.36717345E-28  0.27955344E-28
  0.68421818E+13 -0.37415389E-28  0.27890099E-28
  0.68887273E+13 -0.38035219E-28  0.27788996E-28
  0.69352727E+13 -0.38683587E-28  0.27780311E-28
  0.69818182E+13 -0.39456322E-28  0.27754538E-28
  0.70283636E+13 -0.40230319E-28  0.27637688E-28
  0.70749091E+13 -0.40948932E-28  0.27579159E-28
  0.71214545E+13 -0.41794823E-28  0.27589356E-28
  0.71680000E+13 -0.42757550E-28  0.27513256E-28
  0.72145455E+13 -0.43661867E-28  0.27389153E-28
  0.72610909E+13 -0.44620865E-28  0.27374017E-28
  0.73076364E+13 -0.45768225E-28  0.27345806E-28
  0.73541818E+13 -0.46973341E-28  0.27219278E-28
  0.74007273E+13 -0.48224031E-28  0.27152366E-28
  0.74472727E+13 -0.49703360E-28  0.27146466E-28
  0.74938182E+13 -0.51450159E-28  0.27046692E-28
  0.75403636E+13 -0.53396313E-28  0.26920084E-28
  0.75869091E+13 -0.55843842E-28  0.26893613E-28
  0.76334545E+13 -0.59507548E-28  0.26854350E-28
  0.76800000E+13 -0.66847640E-28  0.22880515E-28
  0.77265455E+13 -0.65971502E-28  0.16265214E-28
  0.77730909E+13 -0.65133069E-28  0.13082955E-28
  0.78196364E+13 -0.64521017E-28  0.10253392E-28
  0.78661818E+13 -0.63934334E-28  0.80430827E-29
  0.79127273E+13 -0.63173490E-28  0.60934590E-29
  0.79592727E+13 -0.62709064E-28  0.42576277E-29
  0.80058182E+13 -0.62033042E-28  0.25141432E-29
  0.80523636E+13 -0.61503276E-28  0.10818908E-29
  0.80989091E+13 -0.60978179E-28 -0.43554411E-30
  0.81454545E+13 -0.60255913E-28 -0.18433254E-29
  0.81920000E+13 -0.59729714E-28 -0.31177304E-29
  0.82385455E+13 -0.59166353E-28 -0.43786965E-29
  0.82850909E+13 -0.58413329E-28 -0.56204811E-29
  0.83316364E+13 -0.57833987E-28 -0.67225198E-29
  0.83781818E+13 -0.57299845E-28 -0.78402610E-29
  0.84247273E+13 -0.56580816E-28 -0.89608334E-29
  0.84712727E+13 -0.55935290E-28 -0.99258217E-29
  0.85178182E+13 -0.55349438E-28 -0.10939227E-28
  0.85643636E+13 -0.54666410E-28 -0.11986811E-28
  0.86109091E+13 -0.53917404E-28 -0.12828777E-28
