  0.46545455E+11 -0.41242519E-30  0.20795633E-28
  0.93090909E+11 -0.56031924E-30  0.20610312E-28
  0.13963636E+12 -0.87342858E-30  0.20490993E-28
  0.18618182E+12 -0.11390101E-29  0.20112499E-28
  0.23272727E+12 -0.10336477E-29  0.19770198E-28
  0.27927273E+12 -0.91408590E-30  0.19715251E-28
  0.32581818E+12 -0.82797824E-30  0.19654472E-28
  0.37236364E+12 -0.76622544E-30  0.19816743E-28
  0.41890909E+12 -0.10073240E-29  0.19882566E-28
  0.46545455E+12 -0.10731758E-29  0.19782180E-28
  0.51200000E+12 -0.11356471E-29  0.19760047E-28
  0.55854545E+12 -0.11965960E-29  0.19745648E-28
  0.60509091E+12 -0.12105732E-29  0.19725098E-28
  0.65163636E+12 -0.12694756E-29  0.19779823E-28
  0.69818182E+12 -0.14152781E-29  0.19743755E-28
  0.74472727E+12 -0.14150131E-29  0.19690405E-28
  0.79127273E+12 -0.14413190E-29  0.19721059E-28
  0.83781818E+12 -0.14976088E-29  0.19736868E-28
  0.88436364E+12 -0.15362439E-29  0.19800992E-28
  0.93090909E+12 -0.16611868E-29  0.19860042E-28
  0.97745455E+12 -0.17731704E-29  0.19831401E-28
  0.10240000E+13 -0.18222255E-29  0.19823017E-28
  0.10705455E+13 -0.18823425E-29  0.19829911E-28
  0.11170909E+13 -0.19300335E-29  0.19844961E-28
  0.11636364E+13 -0.19708683E-29  0.19895482E-28
  0.12101818E+13 -0.20729110E-29  0.19942537E-28
  0.12567273E+13 -0.21519577E-29  0.19960526E-28
  0.13032727E+13 -0.22180335E-29  0.20002671E-28
  0.13498182E+13 -0.23114663E-29  0.20041216E-28
  0.13963636E+13 -0.23961033E-29  0.20060719E-28
  0.14429091E+13 -0.24716496E-29  0.20093810E-28
  0.14894545E+13 -0.25561646E-29  0.20112614E-28
  0.15360000E+13 -0.26069546E-29  0.20143258E-28
  0.15825455E+13 -0.26736860E-29  0.20217112E-28
  0.16290909E+13 -0.27863655E-29  0.20277759E-28
  0.16756364E+13 -0.28873180E-29  0.20322961E-28
  0.17221818E+13 -0.30085347E-29  0.20359097E-28
  0.17687273E+13 -0.30872540E-29  0.20368078E-28
  0.18152727E+13 -0.31446816E-29  0.20412940E-28
  0.18618182E+13 -0.32336927E-29  0.20485731E-28
  0.19083636E+13 -0.33343493E-29  0.20547262E-28
  0.19549091E+13 -0.34483727E-29  0.20611247E-28
  0.20014545E+13 -0.35679700E-29  0.20638867E-28
  0.20480000E+13 -0.36499020E-29  0.20680430E-28
  0.20945455E+13 -0.37414797E-29  0.20756899E-28
  0.21410909E+13 -0.38626313E-29  0.20823410E-28
  0.21876364E+13 -0.39879033E-29  0.20884392E-28
  0.22341818E+13 -0.41254375E-29  0.20920063E-28
  0.22807273E+13 -0.42096319E-29  0.20943219E-28
  0.23272727E+13 -0.42834583E-29  0.21016243E-28
  0.23738182E+13 -0.43982730E-29  0.21114448E-28
  0.24203636E+13 -0.45400835E-29  0.21205651E-28
  0.24669091E+13 -0.47086924E-29  0.21269457E-28
  0.25134545E+13 -0.48562715E-29  0.21285056E-28
  0.25600000E+13 -0.49605613E-29  0.21318505E-28
  0.26065455E+13 -0.50547775E-29  0.21391915E-28
  0.26530909E+13 -0.51778572E-29  0.21482638E-28
  0.26996364E+13 -0.53286595E-29  0.21577477E-28
  0.27461818E+13 -0.55029739E-29  0.21636100E-28
  0.27927273E+13 -0.56407767E-29  0.21679263E-28
  0.28392727E+13 -0.57715611E-29  0.21744252E-28
  0.28858182E+13 -0.59170364E-29  0.21822145E-28
  0.29323636E+13 -0.60755679E-29  0.21901823E-28
  0.29789091E+13 -0.62574935E-29  0.21965328E-28
  0.30254545E+13 -0.64118333E-29  0.22002735E-28
  0.30720000E+13 -0.65442493E-29  0.22066860E-28
  0.31185455E+13 -0.66956957E-29  0.22158175E-28
  0.31650909E+13 -0.68709685E-29  0.22250686E-28
  0.32116364E+13 -0.70724644E-29  0.22335628E-28
  0.32581818E+13 -0.72746699E-29  0.22370794E-28
  0.33047273E+13 -0.74368613E-29  0.22413204E-28
  0.33512727E+13 -0.75953034E-29  0.22483313E-28
  0.33978182E+13 -0.77695756E-29  0.22564196E-28
  0.34443636E+13 -0.79659106E-29  0.22654280E-28
  0.34909091E+13 -0.81840508E-29  0.22715174E-28
  0.35374545E+13 -0.83746230E-29  0.22767188E-28
  0.35840000E+13 -0.85667243E-29  0.22836713E-28
  0.36305455E+13 -0.87755567E-29  0.22909747E-28
  0.36770909E+13 -0.89940837E-29  0.22980723E-28
  0.37236364E+13 -0.92302023E-29  0.23030385E-28
  0.37701818E+13 -0.94297861E-29  0.23067926E-28
  0.38167273E+13 -0.96248972E-29  0.23136650E-28
