  0.46545455E+11  0.28805300E-29 -0.36049587E-28
  0.93090909E+11  0.38641894E-29 -0.34575337E-28
  0.13963636E+12  0.57566772E-29 -0.33332026E-28
  0.18618182E+12  0.69210426E-29 -0.30433806E-28
  0.23272727E+12  0.51139064E-29 -0.28381122E-28
  0.27927273E+12  0.40313587E-29 -0.29320753E-28
  0.32581818E+12  0.46796196E-29 -0.29460725E-28
  0.37236364E+12  0.49928149E-29 -0.29432989E-28
  0.41890909E+12  0.57548063E-29 -0.29356875E-28
  0.46545455E+12  0.62708568E-29 -0.28630411E-28
  0.51200000E+12  0.61769859E-29 -0.28000340E-28
  0.55854545E+12  0.60322770E-29 -0.28032447E-28
  0.60509091E+12  0.62199431E-29 -0.28110704E-28
  0.65163636E+12  0.66584295E-29 -0.28387928E-28
  0.69818182E+12  0.76310505E-29 -0.28028996E-28
  0.74472727E+12  0.78982087E-29 -0.27208090E-28
  0.79127273E+12  0.75851540E-29 -0.26836250E-28
  0.83781818E+12  0.76255894E-29 -0.27052733E-28
  0.88436364E+12  0.80354701E-29 -0.27202801E-28
  0.93090909E+12  0.86329274E-29 -0.27041097E-28
  0.97745455E+12  0.90599352E-29 -0.26588430E-28
  0.10240000E+13  0.91345667E-29 -0.26317722E-28
  0.10705455E+13  0.93335838E-29 -0.26205606E-28
  0.11170909E+13  0.96644314E-29 -0.26025333E-28
  0.11636364E+13  0.98538145E-29 -0.25874963E-28
  0.12101818E+13  0.10219534E-28 -0.25727012E-28
  0.12567273E+13  0.10531570E-28 -0.25482286E-28
  0.13032727E+13  0.10771999E-28 -0.25242417E-28
  0.13498182E+13  0.10989628E-28 -0.25030340E-28
  0.13963636E+13  0.11141892E-28 -0.24891005E-28
  0.14429091E+13  0.11491763E-28 -0.24850750E-28
  0.14894545E+13  0.11983943E-28 -0.24514036E-28
  0.15360000E+13  0.12094417E-28 -0.24094235E-28
  0.15825455E+13  0.12107799E-28 -0.23984064E-28
  0.16290909E+13  0.12422378E-28 -0.23955287E-28
  0.16756364E+13  0.12814620E-28 -0.23778043E-28
  0.17221818E+13  0.13187881E-28 -0.23446652E-28
  0.17687273E+13  0.13323287E-28 -0.23081184E-28
  0.18152727E+13  0.13416137E-28 -0.22870875E-28
  0.18618182E+13  0.13649556E-28 -0.22796409E-28
  0.19083636E+13  0.13971919E-28 -0.22555159E-28
  0.19549091E+13  0.14182607E-28 -0.22293952E-28
  0.20014545E+13  0.14408066E-28 -0.22058707E-28
  0.20480000E+13  0.14650684E-28 -0.21828298E-28
  0.20945455E+13  0.14845517E-28 -0.21544786E-28
  0.21410909E+13  0.15019685E-28 -0.21317213E-28
  0.21876364E+13  0.15257341E-28 -0.21144498E-28
  0.22341818E+13  0.15571275E-28 -0.20856820E-28
  0.22807273E+13  0.15736061E-28 -0.20469768E-28
  0.23272727E+13  0.15768942E-28 -0.20192562E-28
  0.23738182E+13  0.15882825E-28 -0.20092255E-28
  0.24203636E+13  0.16163710E-28 -0.19984113E-28
  0.24669091E+13  0.16549844E-28 -0.19693001E-28
  0.25134545E+13  0.16767991E-28 -0.19213824E-28
  0.25600000E+13  0.16781917E-28 -0.18872076E-28
  0.26065455E+13  0.16841049E-28 -0.18695244E-28
  0.26530909E+13  0.17061365E-28 -0.18507795E-28
  0.26996364E+13  0.17245806E-28 -0.18239354E-28
  0.27461818E+13  0.17420017E-28 -0.17953552E-28
  0.27927273E+13  0.17580345E-28 -0.17666734E-28
  0.28392727E+13  0.17723618E-28 -0.17373873E-28
  0.28858182E+13  0.17838036E-28 -0.17094958E-28
  0.29323636E+13  0.17974914E-28 -0.16851095E-28
  0.29789091E+13  0.18167942E-28 -0.16567733E-28
  0.30254545E+13  0.18325214E-28 -0.16216258E-28
  0.30720000E+13  0.18375039E-28 -0.15852703E-28
  0.31185455E+13  0.18369105E-28 -0.15619614E-28
  0.31650909E+13  0.18485567E-28 -0.15466835E-28
  0.32116364E+13  0.18726084E-28 -0.15231800E-28
  0.32581818E+13  0.18908381E-28 -0.14822872E-28
  0.33047273E+13  0.18947689E-28 -0.14445639E-28
  0.33512727E+13  0.18948842E-28 -0.14171464E-28
  0.33978182E+13  0.19028896E-28 -0.13929422E-28
  0.34443636E+13  0.19125166E-28 -0.13656025E-28
  0.34909091E+13  0.19217026E-28 -0.13356225E-28
  0.35374545E+13  0.19291928E-28 -0.13060478E-28
  0.35840000E+13  0.19348150E-28 -0.12769018E-28
  0.36305455E+13  0.19420510E-28 -0.12460399E-28
  0.36770909E+13  0.19452079E-28 -0.12155861E-28
  0.37236364E+13  0.19501948E-28 -0.11885333E-28
  0.37701818E+13  0.19556834E-28 -0.11581426E-28
  0.38167273E+13  0.19589666E-28 -0.11259767E-28
  0.38632727E+13  0.19580414E-28 -0.10976955E-28
  0.39098182E+13  0.19602377E-28 -0.10722195E-28
  0.39563636E+13  0.19667831E-28 -0.10445410E-28
  0.40029091E+13  0.19701315E-28 -0.10105902E-28
  0.40494545E+13  0.19668358E-28 -0.97895277E-29
  0.40960000E+13  0.19647848E-28 -0.95299673E-29
  0.41425455E+13  0.19651448E-28 -0.92591259E-29
  0.41890909E+13  0.19661115E-28 -0.89687932E-29
  0.42356364E+13  0.19639867E-28 -0.86656225E-29
  0.42821818E+13  0.19597561E-28 -0.83949040E-29
  0.43287273E+13  0.19587674E-28 -0.81409271E-29
  0.43752727E+13  0.19590612E-28 -0.78514995E-29
  0.44218182E+13  0.19555821E-28 -0.75345293E-29
  0.44683636E+13  0.19479460E-28 -0.72371007E-29
  0.45149091E+13  0.19393837E-28 -0.69770840E-29
  0.45614545E+13  0.19327715E-28 -0.67499362E-29
  0.46080000E+13  0.19298837E-28 -0.65173838E-29
  0.46545455E+13  0.19286782E-28 -0.62508172E-29
  0.47010909E+13  0.19232038E-28 -0.59308899E-29
  0.47476364E+13  0.19122968E-28 -0.56426036E-29
  0.47941818E+13  0.19003965E-28 -0.54026325E-29
  0.48407273E+13  0.18913381E-28 -0.51758037E-29
  0.48872727E+13  0.18833057E-28 -0.49490614E-29
  0.49338182E+13  0.18762581E-28 -0.47046535E-29
  0.49803636E+13  0.18658335E-28 -0.44452586E-29
  0.50269091E+13  0.18547909E-28 -0.42145688E-29
  0.50734545E+13  0.18440772E-28 -0.39858118E-29
  0.51200000E+13  0.18330257E-28 -0.37635093E-29
  0.51665455E+13  0.18224351E-28 -0.35341380E-29
  0.52130909E+13  0.18093929E-28 -0.32932389E-29
  0.52596364E+13  0.17933302E-28 -0.30794066E-29
  0.53061818E+13  0.17791515E-28 -0.29107647E-29
  0.53527273E+13  0.17683062E-28 -0.27286610E-29
  0.53992727E+13  0.17565171E-28 -0.25192694E-29
  0.54458182E+13  0.17413862E-28 -0.23163400E-29
  0.54923636E+13  0.17274989E-28 -0.21387505E-29
  0.55389091E+13  0.17125437E-28 -0.19424461E-29
  0.55854545E+13  0.16949092E-28 -0.17648490E-29
  0.56320000E+13  0.16768109E-28 -0.16229599E-29
  0.56785455E+13  0.16625207E-28 -0.15037807E-29
  0.57250909E+13  0.16507821E-28 -0.13517704E-29
  0.57716364E+13  0.16351629E-28 -0.11688673E-29
  0.58181818E+13  0.16143185E-28 -0.10339521E-29
  0.58647273E+13  0.15981099E-28 -0.93437206E-30
  0.59112727E+13  0.15830936E-28 -0.80825029E-30
  0.59578182E+13  0.15644759E-28 -0.69259398E-30
  0.60043636E+13  0.15466369E-28 -0.62213793E-30
  0.60509091E+13  0.15341268E-28 -0.54043961E-30
  0.60974545E+13  0.15173521E-28 -0.41341731E-30
  0.61440000E+13  0.14969338E-28 -0.33250536E-30
  0.61905455E+13  0.14788764E-28 -0.31325499E-30
  0.62370909E+13  0.14659685E-28 -0.27287265E-30
  0.62836364E+13  0.14508182E-28 -0.20126934E-30
  0.63301818E+13  0.14315295E-28 -0.16143246E-30
  0.63767273E+13  0.14164401E-28 -0.18156608E-30
