  0.45369795E+11  0.66998195E-31 -0.12760629E-29
  0.90739590E+11  0.83935239E-31 -0.12410516E-29
  0.13610938E+12  0.11768927E-30 -0.12271733E-29
  0.18147918E+12  0.17361727E-30 -0.11837625E-29
  0.22684897E+12  0.18267950E-30 -0.10922881E-29
  0.27221877E+12  0.92625222E-31 -0.10344621E-29
  0.31758856E+12  0.85507588E-32 -0.10868451E-29
  0.36295836E+12  0.29962435E-31 -0.11910195E-29
  0.40832815E+12  0.10074936E-30 -0.12155442E-29
  0.45369795E+12  0.14758190E-30 -0.12152763E-29
  0.49906774E+12  0.20988106E-30 -0.12275989E-29
  0.54443754E+12  0.32001186E-30 -0.11477899E-29
  0.58980733E+12  0.28903875E-30 -0.10277380E-29
  0.63517713E+12  0.20534904E-30 -0.96974109E-30
  0.68054692E+12  0.10239636E-30 -0.10085481E-29
  0.72591672E+12  0.10598876E-30 -0.10922673E-29
  0.77128651E+12  0.13065639E-30 -0.11476520E-29
  0.81665631E+12  0.19087749E-30 -0.11667187E-29
  0.86202610E+12  0.25130849E-30 -0.11840283E-29
  0.90739590E+12  0.32390111E-30 -0.11252944E-29
  0.95276569E+12  0.32894969E-30 -0.10484199E-29
  0.99813549E+12  0.28162243E-30 -0.10023893E-29
  0.10435053E+13  0.22106167E-30 -0.10233469E-29
  0.10888751E+13  0.23283347E-30 -0.10657439E-29
  0.11342449E+13  0.24965165E-30 -0.10824251E-29
  0.11796147E+13  0.27913367E-30 -0.11001597E-29
  0.12249845E+13  0.33341991E-30 -0.10902227E-29
  0.12703543E+13  0.34766427E-30 -0.10499914E-29
  0.13157241E+13  0.34173567E-30 -0.10141255E-29
  0.13610938E+13  0.31269549E-30 -0.10018563E-29
  0.14064636E+13  0.29642498E-30 -0.10289202E-29
  0.14518334E+13  0.30267789E-30 -0.10547075E-29
  0.14972032E+13  0.33915146E-30 -0.10726910E-29
  0.15425730E+13  0.37236846E-30 -0.10774261E-29
  0.15879428E+13  0.42375190E-30 -0.10388177E-29
  0.16333126E+13  0.42082512E-30 -0.99416846E-30
  0.16786824E+13  0.39861531E-30 -0.96779202E-30
  0.17240522E+13  0.37189985E-30 -0.96857258E-30
  0.17694220E+13  0.36384447E-30 -0.98692337E-30
  0.18147918E+13  0.36647985E-30 -0.10078107E-29
  0.18601616E+13  0.39107357E-30 -0.10349878E-29
  0.19055314E+13  0.44225696E-30 -0.10346298E-29
  0.19509012E+13  0.46643931E-30 -0.10013841E-29
  0.19962710E+13  0.47111015E-30 -0.97043692E-30
  0.20416408E+13  0.45746414E-30 -0.95606787E-30
  0.20870106E+13  0.45557080E-30 -0.96065699E-30
  0.21323804E+13  0.46212116E-30 -0.95512467E-30
  0.21777502E+13  0.46114465E-30 -0.95573189E-30
  0.22231200E+13  0.47063424E-30 -0.96480620E-30
  0.22684897E+13  0.49783436E-30 -0.95199359E-30
  0.23138595E+13  0.49681643E-30 -0.93410144E-30
  0.23592293E+13  0.48920581E-30 -0.92843903E-30
  0.24045991E+13  0.48836088E-30 -0.94275262E-30
  0.24499689E+13  0.51101587E-30 -0.95195608E-30
  0.24953387E+13  0.53672604E-30 -0.94251271E-30
  0.25407085E+13  0.55111565E-30 -0.93139275E-30
  0.25860783E+13  0.57396476E-30 -0.91012900E-30
  0.26314481E+13  0.56952296E-30 -0.87929335E-30
  0.26768179E+13  0.55318680E-30 -0.86332876E-30
  0.27221877E+13  0.53221752E-30 -0.86980095E-30
  0.27675575E+13  0.53528378E-30 -0.89140155E-30
  0.28129273E+13  0.55327837E-30 -0.90365806E-30
  0.28582971E+13  0.57763754E-30 -0.90642064E-30
  0.29036669E+13  0.60987698E-30 -0.89582564E-30
  0.29490367E+13  0.62618161E-30 -0.86400420E-30
  0.29944065E+13  0.62110111E-30 -0.83818687E-30
  0.30397763E+13  0.60688111E-30 -0.82620666E-30
  0.30851461E+13  0.60185551E-30 -0.83335794E-30
  0.31305158E+13  0.60722452E-30 -0.83662498E-30
  0.31758856E+13  0.61798676E-30 -0.84027318E-30
  0.32212554E+13  0.63597273E-30 -0.84050191E-30
  0.32666252E+13  0.65913835E-30 -0.81762746E-30
  0.33119950E+13  0.65428356E-30 -0.79320730E-30
  0.33573648E+13  0.64135135E-30 -0.78586073E-30
  0.34027346E+13  0.63436012E-30 -0.79709264E-30
  0.34481044E+13  0.64861198E-30 -0.80670119E-30
  0.34934742E+13  0.66836474E-30 -0.80536219E-30
  0.35388440E+13  0.68953422E-30 -0.79999599E-30
  0.35842138E+13  0.71625698E-30 -0.77593606E-30
  0.36295836E+13  0.71550835E-30 -0.73935320E-30
  0.36749534E+13  0.69533789E-30 -0.71716102E-30
  0.37203232E+13  0.67173314E-30 -0.71922340E-30
  0.37656930E+13  0.66973497E-30 -0.73728202E-30
  0.38110628E+13  0.67914740E-30 -0.74895420E-30
  0.38564326E+13  0.70047810E-30 -0.75702831E-30
  0.39018024E+13  0.73346859E-30 -0.74871927E-30
  0.39471722E+13  0.75172342E-30 -0.71972264E-30
  0.39925420E+13  0.75157846E-30 -0.68988490E-30
