  0.45369795E+11  0.66989202E-31 -0.20154051E-29
  0.90739590E+11  0.83924021E-31 -0.19805366E-29
  0.13610938E+12  0.11768060E-30 -0.19669413E-29
  0.18147918E+12  0.17362995E-30 -0.19239586E-29
  0.22684897E+12  0.18275285E-30 -0.18330485E-29
  0.27221877E+12  0.92812234E-31 -0.17758641E-29
  0.31758856E+12  0.87698578E-32 -0.18289872E-29
  0.36295836E+12  0.30189527E-31 -0.19341397E-29
  0.40832815E+12  0.10117105E-30 -0.19598784E-29
  0.45369795E+12  0.14835988E-30 -0.19607376E-29
  0.49906774E+12  0.21089687E-30 -0.19742600E-29
  0.54443754E+12  0.32140106E-30 -0.18956225E-29
  0.58980733E+12  0.29038856E-30 -0.17768706E-29
  0.63517713E+12  0.20669813E-30 -0.17204075E-29
  0.68054692E+12  0.10352902E-30 -0.17612302E-29
  0.72591672E+12  0.10747530E-30 -0.18473871E-29
  0.77128651E+12  0.13271205E-30 -0.19052580E-29
  0.81665631E+12  0.19394532E-30 -0.19265297E-29
  0.86202610E+12  0.25531887E-30 -0.19460427E-29
  0.90739590E+12  0.32869833E-30 -0.18889273E-29
  0.95276569E+12  0.33388535E-30 -0.18140325E-29
  0.99813549E+12  0.28651976E-30 -0.17703629E-29
  0.10435053E+13  0.22577883E-30 -0.17947791E-29
  0.10888751E+13  0.23859659E-30 -0.18408407E-29
  0.11342449E+13  0.25665377E-30 -0.18608028E-29
  0.11796147E+13  0.28752254E-30 -0.18816745E-29
  0.12249845E+13  0.34355919E-30 -0.18745444E-29
  0.12703543E+13  0.35850111E-30 -0.18365860E-29
  0.13157241E+13  0.35263134E-30 -0.18036722E-29
  0.13610938E+13  0.32352744E-30 -0.17954518E-29
  0.14064636E+13  0.30814681E-30 -0.18278709E-29
  0.14518334E+13  0.31668035E-30 -0.18582728E-29
  0.14972032E+13  0.35549065E-30 -0.18803334E-29
  0.15425730E+13  0.39119503E-30 -0.18889415E-29
  0.15879428E+13  0.44513403E-30 -0.18527585E-29
  0.16333126E+13  0.44279692E-30 -0.18105621E-29
  0.16786824E+13  0.42002408E-30 -0.17880985E-29
  0.17240522E+13  0.39321004E-30 -0.17948869E-29
  0.17694220E+13  0.38717758E-30 -0.18199868E-29
  0.18147918E+13  0.39283282E-30 -0.18468032E-29
  0.18601616E+13  0.42087500E-30 -0.18795666E-29
