  0.46545455E+11 -0.28126528E-30  0.28814025E-28
  0.93090909E+11 -0.35478622E-30  0.28706351E-28
  0.13963636E+12 -0.51760165E-30  0.28715427E-28
  0.18618182E+12 -0.75116524E-30  0.28703071E-28
  0.23272727E+12 -0.98814371E-30  0.28615449E-28
  0.27927273E+12 -0.11735959E-29  0.28493369E-28
  0.32581818E+12 -0.13729233E-29  0.28394357E-28
  0.37236364E+12 -0.15755477E-29  0.28124852E-28
  0.41890909E+12 -0.14934985E-29  0.27867636E-28
  0.46545455E+12 -0.13230588E-29  0.27811356E-28
  0.51200000E+12 -0.12565062E-29  0.27976277E-28
  0.55854545E+12 -0.13997730E-29  0.28130236E-28
  0.60509091E+12 -0.16369868E-29  0.28177646E-28
  0.65163636E+12 -0.18438847E-29  0.28054849E-28
  0.69818182E+12 -0.18715271E-29  0.27916379E-28
  0.74472727E+12 -0.18392967E-29  0.27951608E-28
  0.79127273E+12 -0.19590348E-29  0.28011008E-28
  0.83781818E+12 -0.20902487E-29  0.28018964E-28
  0.88436364E+12 -0.22049276E-29  0.27961045E-28
  0.93090909E+12 -0.22704394E-29  0.27943305E-28
  0.97745455E+12 -0.23392883E-29  0.27935884E-28
  0.10240000E+13 -0.24211821E-29  0.27938239E-28
  0.10705455E+13 -0.24869538E-29  0.27962619E-28
  0.11170909E+13 -0.26170690E-29  0.27956015E-28
  0.11636364E+13 -0.26657502E-29  0.27926930E-28
  0.12101818E+13 -0.26797157E-29  0.27964238E-28
  0.12567273E+13 -0.27925149E-29  0.28079492E-28
  0.13032727E+13 -0.29860244E-29  0.28109420E-28
  0.13498182E+13 -0.31572145E-29  0.28026665E-28
  0.13963636E+13 -0.31773639E-29  0.27944205E-28
  0.14429091E+13 -0.31596626E-29  0.27964920E-28
  0.14894545E+13 -0.32354279E-29  0.28078871E-28
  0.15360000E+13 -0.33746768E-29  0.28135076E-28
  0.15825455E+13 -0.35270901E-29  0.28134346E-28
  0.16290909E+13 -0.36162226E-29  0.28100659E-28
  0.16756364E+13 -0.36659516E-29  0.28103263E-28
  0.17221818E+13 -0.37269311E-29  0.28152012E-28
  0.17687273E+13 -0.38185998E-29  0.28213855E-28
  0.18152727E+13 -0.39582581E-29  0.28253166E-28
  0.18618182E+13 -0.40686683E-29  0.28243146E-28
  0.19083636E+13 -0.41276899E-29  0.28254145E-28
  0.19549091E+13 -0.42096882E-29  0.28326404E-28
  0.20014545E+13 -0.43542604E-29  0.28371288E-28
  0.20480000E+13 -0.44818209E-29  0.28349266E-28
  0.20945455E+13 -0.45266785E-29  0.28334711E-28
  0.21410909E+13 -0.45582390E-29  0.28390233E-28
  0.21876364E+13 -0.46457124E-29  0.28497633E-28
  0.22341818E+13 -0.47957793E-29  0.28571046E-28
  0.22807273E+13 -0.49479225E-29  0.28585826E-28
  0.23272727E+13 -0.50527871E-29  0.28573150E-28
  0.23738182E+13 -0.50965983E-29  0.28587893E-28
  0.24203636E+13 -0.51653757E-29  0.28680977E-28
  0.24669091E+13 -0.52976038E-29  0.28761120E-28
  0.25134545E+13 -0.54460379E-29  0.28783575E-28
  0.25600000E+13 -0.55355281E-29  0.28785306E-28
  0.26065455E+13 -0.55893776E-29  0.28829020E-28
  0.26530909E+13 -0.56731055E-29  0.28921654E-28
  0.26996364E+13 -0.57954638E-29  0.29011037E-28
  0.27461818E+13 -0.59562767E-29  0.29060877E-28
  0.27927273E+13 -0.60662336E-29  0.29068120E-28
  0.28392727E+13 -0.61275677E-29  0.29105707E-28
  0.28858182E+13 -0.62110984E-29  0.29206423E-28
  0.29323636E+13 -0.63502156E-29  0.29292069E-28
  0.29789091E+13 -0.64858447E-29  0.29326844E-28
  0.30254545E+13 -0.65726300E-29  0.29370608E-28
  0.30720000E+13 -0.66554940E-29  0.29448663E-28
  0.31185455E+13 -0.67691667E-29  0.29550197E-28
  0.31650909E+13 -0.69094340E-29  0.29633543E-28
  0.32116364E+13 -0.70545941E-29  0.29681005E-28
  0.32581818E+13 -0.71484205E-29  0.29717145E-28
  0.33047273E+13 -0.72057450E-29  0.29803814E-28
  0.33512727E+13 -0.73229413E-29  0.29944232E-28
  0.33978182E+13 -0.74915556E-29  0.30050501E-28
  0.34443636E+13 -0.76513632E-29  0.30090643E-28
  0.34909091E+13 -0.77417841E-29  0.30137133E-28
  0.35374545E+13 -0.78117994E-29  0.30231533E-28
  0.35840000E+13 -0.79161349E-29  0.30371976E-28
  0.36305455E+13 -0.80724774E-29  0.30512463E-28
  0.36770909E+13 -0.82380261E-29  0.30591253E-28
  0.37236364E+13 -0.83572061E-29  0.30665473E-28
  0.37701818E+13 -0.84483844E-29  0.30782554E-28
  0.38167273E+13 -0.85861848E-29  0.30924418E-28
  0.38632727E+13 -0.87362636E-29  0.31044406E-28
  0.39098182E+13 -0.88614114E-29  0.31151275E-28
  0.39563636E+13 -0.89636672E-29  0.31288982E-28
  0.40029091E+13 -0.90751327E-29  0.31483667E-28
  0.40494545E+13 -0.92455668E-29  0.31685441E-28
  0.40960000E+13 -0.94326476E-29  0.31863525E-28
  0.41425455E+13 -0.95596866E-29  0.32088654E-28
  0.41890909E+13 -0.98749619E-29  0.32410104E-28
  0.42356364E+13 -0.10290550E-28  0.32537577E-28
  0.42821818E+13 -0.10542919E-28  0.32582282E-28
  0.43287273E+13 -0.10826914E-28  0.32653258E-28
  0.43752727E+13 -0.11051328E-28  0.32709740E-28
  0.44218182E+13 -0.11256253E-28  0.32808653E-28
  0.44683636E+13 -0.11498042E-28  0.32917287E-28
  0.45149091E+13 -0.11752670E-28  0.33016441E-28
  0.45614545E+13 -0.11997704E-28  0.33062385E-28
  0.46080000E+13 -0.12183080E-28  0.33138457E-28
  0.46545455E+13 -0.12386162E-28  0.33266432E-28
  0.47010909E+13 -0.12627677E-28  0.33385720E-28
  0.47476364E+13 -0.12886879E-28  0.33489258E-28
  0.47941818E+13 -0.13128353E-28  0.33560902E-28
  0.48407273E+13 -0.13333374E-28  0.33635814E-28
  0.48872727E+13 -0.13528738E-28  0.33772553E-28
  0.49338182E+13 -0.13790158E-28  0.33913955E-28
  0.49803636E+13 -0.14055517E-28  0.33989064E-28
  0.50269091E+13 -0.14258180E-28  0.34080851E-28
  0.50734545E+13 -0.14463912E-28  0.34231868E-28
  0.51200000E+13 -0.14737905E-28  0.34389039E-28
  0.51665455E+13 -0.15031799E-28  0.34492611E-28
  0.52130909E+13 -0.15266330E-28  0.34570305E-28
  0.52596364E+13 -0.15471323E-28  0.34702601E-28
  0.53061818E+13 -0.15730717E-28  0.34873506E-28
  0.53527273E+13 -0.16010633E-28  0.35018545E-28
  0.53992727E+13 -0.16294644E-28  0.35132578E-28
  0.54458182E+13 -0.16544129E-28  0.35252134E-28
  0.54923636E+13 -0.16786466E-28  0.35413807E-28
  0.55389091E+13 -0.17071829E-28  0.35583852E-28
  0.55854545E+13 -0.17372491E-28  0.35732679E-28
  0.56320000E+13 -0.17651916E-28  0.35872709E-28
