  0.46545455E+11  0.10205984E-30 -0.29202383E-29
  0.93090909E+11  0.12667513E-30 -0.28630596E-29
  0.13963636E+12  0.17705582E-30 -0.28246886E-29
  0.18618182E+12  0.22357833E-30 -0.27420086E-29
  0.23272727E+12  0.18065566E-30 -0.26344776E-29
  0.27927273E+12  0.65597974E-31 -0.26266836E-29
  0.32581818E+12  0.82316024E-32 -0.27317682E-29
  0.37236364E+12  0.65306892E-31 -0.28119609E-29
  0.41890909E+12  0.13603512E-30 -0.28509168E-29
  0.46545455E+12  0.25127972E-30 -0.28777052E-29
  0.51200000E+12  0.39855774E-30 -0.27384118E-29
  0.55854545E+12  0.32945714E-30 -0.25807498E-29
  0.60509091E+12  0.19804201E-30 -0.25306406E-29
  0.65163636E+12  0.78300022E-31 -0.26267517E-29
  0.69818182E+12  0.10697270E-30 -0.27399567E-29
  0.74472727E+12  0.19335579E-30 -0.27819309E-29
  0.79127273E+12  0.23764424E-30 -0.27991716E-29
  0.83781818E+12  0.34061288E-30 -0.27637276E-29
  0.88436364E+12  0.34260631E-30 -0.26739861E-29
  0.93090909E+12  0.29977647E-30 -0.26546862E-29
  0.97745455E+12  0.25781110E-30 -0.26852807E-29
  0.10240000E+13  0.29171294E-30 -0.27001147E-29
  0.10705455E+13  0.28445551E-30 -0.27296793E-29
  0.11170909E+13  0.33699853E-30 -0.27675918E-29
  0.11636364E+13  0.41045241E-30 -0.27165969E-29
  0.12101818E+13  0.40596974E-30 -0.26687793E-29
  0.12567273E+13  0.36612943E-30 -0.26178808E-29
  0.13032727E+13  0.29636323E-30 -0.26692491E-29
  0.13498182E+13  0.30369528E-30 -0.27462603E-29
  0.13963636E+13  0.37977033E-30 -0.27828076E-29
  0.14429091E+13  0.44060968E-30 -0.27793104E-29
  0.14894545E+13  0.48286058E-30 -0.27271709E-29
  0.15360000E+13  0.47570405E-30 -0.26863442E-29
  0.15825455E+13  0.45009791E-30 -0.26674203E-29
  0.16290909E+13  0.40754686E-30 -0.26913885E-29
  0.16756364E+13  0.41090887E-30 -0.27505926E-29
  0.17221818E+13  0.45673849E-30 -0.27862852E-29
  0.17687273E+13  0.52314703E-30 -0.28007855E-29
  0.18152727E+13  0.56835556E-30 -0.27533623E-29
  0.18618182E+13  0.55464698E-30 -0.27089094E-29
  0.19083636E+13  0.52787171E-30 -0.27228946E-29
  0.19549091E+13  0.53655583E-30 -0.27388990E-29
  0.20014545E+13  0.55565968E-30 -0.27631780E-29
  0.20480000E+13  0.58136710E-30 -0.27592205E-29
  0.20945455E+13  0.60376449E-30 -0.27458222E-29
  0.21410909E+13  0.59163858E-30 -0.27413100E-29
  0.21876364E+13  0.57803841E-30 -0.27528854E-29
  0.22341818E+13  0.59353613E-30 -0.27921196E-29
  0.22807273E+13  0.62595687E-30 -0.28104477E-29
  0.23272727E+13  0.66758696E-30 -0.28158979E-29
  0.23738182E+13  0.68943980E-30 -0.28006876E-29
  0.24203636E+13  0.70279151E-30 -0.27860011E-29
  0.24669091E+13  0.70348108E-30 -0.27838157E-29
  0.25134545E+13  0.69849269E-30 -0.27793422E-29
  0.25600000E+13  0.68843514E-30 -0.28094579E-29
  0.26065455E+13  0.71261023E-30 -0.28564291E-29
  0.26530909E+13  0.76733217E-30 -0.28666129E-29
  0.26996364E+13  0.80705920E-30 -0.28438527E-29
  0.27461818E+13  0.79701872E-30 -0.28312560E-29
  0.27927273E+13  0.81328066E-30 -0.28419549E-29
  0.28392727E+13  0.81365200E-30 -0.28498100E-29
  0.28858182E+13  0.84209352E-30 -0.28635527E-29
  0.29323636E+13  0.86009501E-30 -0.28597631E-29
  0.29789091E+13  0.86413256E-30 -0.28636603E-29
  0.30254545E+13  0.87972853E-30 -0.28684140E-29
  0.30720000E+13  0.88917014E-30 -0.28755743E-29
  0.31185455E+13  0.88091612E-30 -0.28971081E-29
  0.31650909E+13  0.90823619E-30 -0.29274878E-29
  0.32116364E+13  0.94076647E-30 -0.29573403E-29
  0.32581818E+13  0.99374038E-30 -0.29722527E-29
  0.33047273E+13  0.10468475E-29 -0.29476616E-29
  0.33512727E+13  0.10477074E-29 -0.29147075E-29
  0.33978182E+13  0.10421078E-29 -0.29081040E-29
  0.34443636E+13  0.10128759E-29 -0.29319765E-29
  0.34909091E+13  0.10413438E-29 -0.29859843E-29
  0.35374545E+13  0.10959081E-29 -0.29848097E-29
  0.35840000E+13  0.10982722E-29 -0.29766176E-29
  0.36305455E+13  0.11063470E-29 -0.30227810E-29
  0.36770909E+13  0.11615939E-29 -0.30302042E-29
  0.37236364E+13  0.11873984E-29 -0.30076500E-29
  0.37701818E+13  0.11708194E-29 -0.30329435E-29
  0.38167273E+13  0.12207674E-29 -0.30652258E-29
  0.38632727E+13  0.12645267E-29 -0.30616263E-29
  0.39098182E+13  0.12881560E-29 -0.30430272E-29
  0.39563636E+13  0.12877010E-29 -0.30310661E-29
  0.40029091E+13  0.12640399E-29 -0.30583638E-29
  0.40494545E+13  0.12933808E-29 -0.31056476E-29
  0.40960000E+13  0.13202842E-29 -0.31310361E-29
  0.41425455E+13  0.13741921E-29 -0.31556759E-29
  0.41890909E+13  0.14172115E-29 -0.31595399E-29
  0.42356364E+13  0.14456866E-29 -0.31484488E-29
  0.42821818E+13  0.14417599E-29 -0.31418973E-29
  0.43287273E+13  0.14575677E-29 -0.31894840E-29
  0.43752727E+13  0.14865378E-29 -0.32112241E-29
  0.44218182E+13  0.15137031E-29 -0.32445614E-29
  0.44683636E+13  0.15822605E-29 -0.32794037E-29
  0.45149091E+13  0.16376771E-29 -0.32601502E-29
  0.45614545E+13  0.16375047E-29 -0.32535216E-29
  0.46080000E+13  0.16599431E-29 -0.32981460E-29
  0.46545455E+13  0.17088298E-29 -0.33220914E-29
  0.47010909E+13  0.17563236E-29 -0.33497841E-29
  0.47476364E+13  0.18302532E-29 -0.33407688E-29
  0.47941818E+13  0.18326032E-29 -0.33275143E-29
  0.48407273E+13  0.18646725E-29 -0.33565535E-29
  0.48872727E+13  0.18980198E-29 -0.33900482E-29
  0.49338182E+13  0.19549571E-29 -0.34181803E-29
  0.49803636E+13  0.20219333E-29 -0.34260656E-29
  0.50269091E+13  0.20974712E-29 -0.34111985E-29
  0.50734545E+13  0.21117458E-29 -0.33862468E-29
  0.51200000E+13  0.20950257E-29 -0.34159873E-29
  0.51665455E+13  0.21681296E-29 -0.34846770E-29
  0.52130909E+13  0.22657165E-29 -0.34544626E-29
  0.52596364E+13  0.22546480E-29 -0.34630518E-29
  0.53061818E+13  0.23426953E-29 -0.35018886E-29
  0.53527273E+13  0.23851871E-29 -0.34820033E-29
  0.53992727E+13  0.24120621E-29 -0.35068483E-29
  0.54458182E+13  0.24902145E-29 -0.35333724E-29
  0.54923636E+13  0.25534745E-29 -0.35521688E-29
  0.55389091E+13  0.26597229E-29 -0.35317849E-29
  0.55854545E+13  0.26741820E-29 -0.34867715E-29
  0.56320000E+13  0.27153585E-29 -0.35148334E-29
  0.56785455E+13  0.27633804E-29 -0.35052399E-29
  0.57250909E+13  0.27906901E-29 -0.35556649E-29
  0.57716364E+13  0.28993418E-29 -0.35719342E-29
  0.58181818E+13  0.29581912E-29 -0.35438740E-29
  0.58647273E+13  0.30106913E-29 -0.35469552E-29
  0.59112727E+13  0.30456596E-29 -0.35613786E-29
  0.59578182E+13  0.31482917E-29 -0.35792499E-29
  0.60043636E+13  0.31846199E-29 -0.35797448E-29
  0.60509091E+13  0.33033876E-29 -0.36163217E-29
  0.60974545E+13  0.34107122E-29 -0.35423667E-29
  0.61440000E+13  0.34113701E-29 -0.35235517E-29
  0.61905455E+13  0.34775429E-29 -0.35364525E-29
  0.62370909E+13  0.35344678E-29 -0.35560768E-29
