  0.46545455E+11  0.71299637E-31 -0.17642397E-29
  0.93090909E+11  0.89135723E-31 -0.17273011E-29
  0.13963636E+12  0.13400025E-30 -0.17119896E-29
  0.18618182E+12  0.19652811E-30 -0.16413081E-29
  0.23272727E+12  0.17187189E-30 -0.15251946E-29
  0.27927273E+12  0.65959611E-31 -0.15002752E-29
  0.32581818E+12  0.14445760E-32 -0.15727991E-29
  0.37236364E+12  0.41552063E-31 -0.16227551E-29
  0.41890909E+12  0.69700362E-31 -0.16255758E-29
  0.46545455E+12  0.87976773E-31 -0.16243133E-29
  0.51200000E+12  0.10707819E-30 -0.16237004E-29
  0.55854545E+12  0.12997506E-30 -0.16031518E-29
  0.60509091E+12  0.12252423E-30 -0.15800162E-29
  0.65163636E+12  0.11676465E-30 -0.15787240E-29
  0.69818182E+12  0.11061890E-30 -0.15775216E-29
  0.74472727E+12  0.11108023E-30 -0.15814544E-29
  0.79127273E+12  0.10755487E-30 -0.15835876E-29
  0.83781818E+12  0.10856209E-30 -0.15954250E-29
  0.88436364E+12  0.12010449E-30 -0.16036070E-29
  0.93090909E+12  0.13278755E-30 -0.16053114E-29
  0.97745455E+12  0.14014976E-30 -0.16018831E-29
  0.10240000E+13  0.14489597E-30 -0.16006759E-29
  0.10705455E+13  0.14903759E-30 -0.16020999E-29
  0.11170909E+13  0.15701740E-30 -0.16017976E-29
  0.11636364E+13  0.15905925E-30 -0.15996154E-29
  0.12101818E+13  0.15938997E-30 -0.16029854E-29
  0.12567273E+13  0.16704544E-30 -0.16075439E-29
  0.13032727E+13  0.17276680E-30 -0.16064651E-29
  0.13498182E+13  0.17317621E-30 -0.16077414E-29
  0.13963636E+13  0.17490419E-30 -0.16133947E-29
  0.14429091E+13  0.18023450E-30 -0.16207891E-29
  0.14894545E+13  0.18831767E-30 -0.16260541E-29
  0.15360000E+13  0.19562214E-30 -0.16315436E-29
  0.15825455E+13  0.20740581E-30 -0.16352632E-29
  0.16290909E+13  0.21679235E-30 -0.16323941E-29
  0.16756364E+13  0.21905997E-30 -0.16305749E-29
  0.17221818E+13  0.22028869E-30 -0.16334805E-29
  0.17687273E+13  0.22335091E-30 -0.16390811E-29
  0.18152727E+13  0.22844867E-30 -0.16454615E-29
  0.18618182E+13  0.23452880E-30 -0.16509210E-29
  0.19083636E+13  0.24115981E-30 -0.16571559E-29
  0.19549091E+13  0.24929400E-30 -0.16630730E-29
  0.20014545E+13  0.25815477E-30 -0.16666850E-29
  0.20480000E+13  0.26534681E-30 -0.16693554E-29
  0.20945455E+13  0.27082345E-30 -0.16719530E-29
  0.21410909E+13  0.27498942E-30 -0.16772631E-29
  0.21876364E+13  0.28111217E-30 -0.16839369E-29
  0.22341818E+13  0.28845912E-30 -0.16907271E-29
  0.22807273E+13  0.29590579E-30 -0.16976239E-29
  0.23272727E+13  0.30869207E-30 -0.17023172E-29
  0.23738182E+13  0.31502576E-30 -0.17017860E-29
