  0.46545455E+11 -0.28838047E-30  0.14931100E-28
  0.93090909E+11 -0.36033291E-30  0.14786239E-28
  0.13963636E+12 -0.50614974E-30  0.14715574E-28
  0.18618182E+12 -0.67509268E-30  0.14592457E-28
  0.23272727E+12 -0.77290958E-30  0.14375545E-28
  0.27927273E+12 -0.70465879E-30  0.14173229E-28
  0.32581818E+12 -0.61416305E-30  0.14145353E-28
  0.37236364E+12 -0.58141672E-30  0.14114767E-28
  0.41890909E+12 -0.50817160E-30  0.14161715E-28
  0.46545455E+12 -0.55842463E-30  0.14279928E-28
  0.51200000E+12 -0.71503827E-30  0.14263204E-28
  0.55854545E+12 -0.73785095E-30  0.14192078E-28
  0.60509091E+12 -0.75752805E-30  0.14175811E-28
  0.65163636E+12 -0.76059885E-30  0.14173823E-28
  0.69818182E+12 -0.80146041E-30  0.14174022E-28
  0.74472727E+12 -0.82666717E-30  0.14178075E-28
  0.79127273E+12 -0.85377860E-30  0.14204393E-28
  0.83781818E+12 -0.93509084E-30  0.14196792E-28
  0.88436364E+12 -0.94862214E-30  0.14158473E-28
  0.93090909E+12 -0.96126318E-30  0.14177551E-28
  0.97745455E+12 -0.99150066E-30  0.14195959E-28
  0.10240000E+13 -0.10267299E-29  0.14188056E-28
  0.10705455E+13 -0.10296046E-29  0.14231907E-28
  0.11170909E+13 -0.10941019E-29  0.14281264E-28
  0.11636364E+13 -0.11798030E-29  0.14273834E-28
  0.12101818E+13 -0.12167527E-29  0.14254954E-28
  0.12567273E+13 -0.12447297E-29  0.14245365E-28
  0.13032727E+13 -0.12546397E-29  0.14262724E-28
  0.13498182E+13 -0.12814521E-29  0.14288311E-28
  0.13963636E+13 -0.13182142E-29  0.14316480E-28
  0.14429091E+13 -0.13611130E-29  0.14351360E-28
  0.14894545E+13 -0.14112527E-29  0.14368997E-28
  0.15360000E+13 -0.14540710E-29  0.14383650E-28
  0.15825455E+13 -0.14944345E-29  0.14411740E-28
  0.16290909E+13 -0.15374610E-29  0.14442780E-28
  0.16756364E+13 -0.15943643E-29  0.14466097E-28
  0.17221818E+13 -0.16449201E-29  0.14481265E-28
  0.17687273E+13 -0.16956405E-29  0.14506309E-28
  0.18152727E+13 -0.17444472E-29  0.14511294E-28
  0.18618182E+13 -0.17641935E-29  0.14518098E-28
  0.19083636E+13 -0.17852465E-29  0.14572961E-28
  0.19549091E+13 -0.18444349E-29  0.14624484E-28
  0.20014545E+13 -0.19127055E-29  0.14662133E-28
  0.20480000E+13 -0.19755266E-29  0.14681285E-28
  0.20945455E+13 -0.20356147E-29  0.14697125E-28
  0.21410909E+13 -0.20708647E-29  0.14712718E-28
  0.21876364E+13 -0.20998319E-29  0.14746180E-28
  0.22341818E+13 -0.21533679E-29  0.14799193E-28
  0.22807273E+13 -0.22142926E-29  0.14839205E-28
  0.23272727E+13 -0.22738596E-29  0.14874793E-28
  0.23738182E+13 -0.23323886E-29  0.14911757E-28
  0.24203636E+13 -0.23947922E-29  0.14938206E-28
  0.24669091E+13 -0.24429146E-29  0.14977067E-28
  0.25134545E+13 -0.24976087E-29  0.15018255E-28
  0.25600000E+13 -0.25596564E-29  0.15067392E-28
  0.26065455E+13 -0.26288532E-29  0.15116283E-28
  0.26530909E+13 -0.27097991E-29  0.15155252E-28
  0.26996364E+13 -0.27873049E-29  0.15173880E-28
  0.27461818E+13 -0.28316612E-29  0.15194650E-28
  0.27927273E+13 -0.28796488E-29  0.15239539E-28
  0.28392727E+13 -0.29323397E-29  0.15298255E-28
  0.28858182E+13 -0.30071175E-29  0.15355563E-28
  0.29323636E+13 -0.30839213E-29  0.15405966E-28
  0.29789091E+13 -0.31640380E-29  0.15455878E-28
  0.30254545E+13 -0.32540740E-29  0.15492411E-28
  0.30720000E+13 -0.33261364E-29  0.15522489E-28
  0.31185455E+13 -0.33849288E-29  0.15562859E-28
  0.31650909E+13 -0.34561790E-29  0.15612575E-28
  0.32116364E+13 -0.35267411E-29  0.15673570E-28
  0.32581818E+13 -0.36139265E-29  0.15735249E-28
  0.33047273E+13 -0.37145960E-29  0.15778533E-28
  0.33512727E+13 -0.37908477E-29  0.15815775E-28
  0.33978182E+13 -0.38747019E-29  0.15864897E-28
  0.34443636E+13 -0.39468992E-29  0.15920275E-28
  0.34909091E+13 -0.40473283E-29  0.15984582E-28
  0.35374545E+13 -0.41529262E-29  0.16021000E-28
  0.35840000E+13 -0.42316038E-29  0.16056542E-28
  0.36305455E+13 -0.43104513E-29  0.16123250E-28
  0.36770909E+13 -0.44142827E-29  0.16174622E-28
  0.37236364E+13 -0.45064818E-29  0.16215848E-28
  0.37701818E+13 -0.45852887E-29  0.16284837E-28
  0.38167273E+13 -0.47011419E-29  0.16355017E-28
  0.38632727E+13 -0.48188257E-29  0.16408739E-28
  0.39098182E+13 -0.49354567E-29  0.16447159E-28
  0.39563636E+13 -0.50354808E-29  0.16480873E-28
  0.40029091E+13 -0.51171604E-29  0.16538229E-28
  0.40494545E+13 -0.52329634E-29  0.16605305E-28
  0.40960000E+13 -0.53397438E-29  0.16659278E-28
  0.41425455E+13 -0.54610029E-29  0.16717453E-28
  0.41890909E+13 -0.55792432E-29  0.16770505E-28
  0.42356364E+13 -0.56923617E-29  0.16819644E-28
  0.42821818E+13 -0.57957907E-29  0.16875345E-28
  0.43287273E+13 -0.59221310E-29  0.16954457E-28
  0.43752727E+13 -0.60564690E-29  0.17013253E-28
  0.44218182E+13 -0.61906525E-29  0.17071182E-28
  0.44683636E+13 -0.63420673E-29  0.17122859E-28
  0.45149091E+13 -0.64738816E-29  0.17151663E-28
  0.45614545E+13 -0.65800950E-29  0.17196020E-28
  0.46080000E+13 -0.66993821E-29  0.17273124E-28
  0.46545455E+13 -0.68432975E-29  0.17347435E-28
  0.47010909E+13 -0.69984995E-29  0.17420792E-28
  0.47476364E+13 -0.71732302E-29  0.17464684E-28
  0.47941818E+13 -0.73065934E-29  0.17501974E-28
  0.48407273E+13 -0.74580474E-29  0.17558470E-28
  0.48872727E+13 -0.76030600E-29  0.17619802E-28
  0.49338182E+13 -0.77670682E-29  0.17680241E-28
  0.49803636E+13 -0.79347168E-29  0.17730201E-28
  0.50269091E+13 -0.81136748E-29  0.17768950E-28
  0.50734545E+13 -0.82563626E-29  0.17800450E-28
  0.51200000E+13 -0.83825332E-29  0.17871710E-28
  0.51665455E+13 -0.85737361E-29  0.17966747E-28
  0.52130909E+13 -0.87821001E-29  0.18000362E-28
  0.52596364E+13 -0.89402570E-29  0.18055057E-28
  0.53061818E+13 -0.91546817E-29  0.18107044E-28
  0.53527273E+13 -0.93312057E-29  0.18129388E-28
  0.53992727E+13 -0.94995381E-29  0.18182209E-28
  0.54458182E+13 -0.96958680E-29  0.18237849E-28
  0.54923636E+13 -0.98878012E-29  0.18299226E-28
  0.55389091E+13 -0.10118030E-28  0.18338667E-28
  0.55854545E+13 -0.10300647E-28  0.18362136E-28
  0.56320000E+13 -0.10506811E-28  0.18422117E-28
  0.56785455E+13 -0.10718964E-28  0.18459289E-28
  0.57250909E+13 -0.10928718E-28  0.18522351E-28
  0.57716364E+13 -0.11177325E-28  0.18559716E-28
  0.58181818E+13 -0.11400535E-28  0.18571981E-28
  0.58647273E+13 -0.11612401E-28  0.18599886E-28
  0.59112727E+13 -0.11814751E-28  0.18644754E-28
  0.59578182E+13 -0.12066536E-28  0.18701305E-28
  0.60043636E+13 -0.12294568E-28  0.18746628E-28
  0.60509091E+13 -0.12583473E-28  0.18803813E-28
  0.60974545E+13 -0.12862762E-28  0.18787461E-28
  0.61440000E+13 -0.13086589E-28  0.18802684E-28
  0.61905455E+13 -0.13345593E-28  0.18828880E-28
  0.62370909E+13 -0.13600436E-28  0.18864492E-28
  0.62836364E+13 -0.13874700E-28  0.18905430E-28
  0.63301818E+13 -0.14192559E-28  0.18919465E-28
  0.63767273E+13 -0.14463984E-28  0.18892692E-28
  0.64232727E+13 -0.14724166E-28  0.18917697E-28
  0.64698182E+13 -0.15016612E-28  0.18954365E-28
  0.65163636E+13 -0.15362500E-28  0.18978244E-28
  0.65629091E+13 -0.15669089E-28  0.18953414E-28
  0.66094545E+13 -0.15979266E-28  0.18955307E-28
  0.66560000E+13 -0.16307733E-28  0.18935915E-28
  0.67025455E+13 -0.16603193E-28  0.18936456E-28
  0.67490909E+13 -0.16956427E-28  0.18966566E-28
  0.67956364E+13 -0.17334021E-28  0.18935846E-28
  0.68421818E+13 -0.17676882E-28  0.18891931E-28
  0.68887273E+13 -0.18025876E-28  0.18871693E-28
  0.69352727E+13 -0.18381822E-28  0.18867921E-28
  0.69818182E+13 -0.18789963E-28  0.18861274E-28
  0.70283636E+13 -0.19214585E-28  0.18811780E-28
  0.70749091E+13 -0.19604278E-28  0.18737850E-28
  0.71214545E+13 -0.20009718E-28  0.18691016E-28
  0.71680000E+13 -0.20438229E-28  0.18657242E-28
  0.72145455E+13 -0.20895936E-28  0.18585495E-28
  0.72610909E+13 -0.21334344E-28  0.18501399E-28
