  0.85066667E+00  0.00000000E+00  0.97228287E+00
  0.82133333E+00  0.00000000E+00  0.97228287E+00
  0.79200000E+00  0.00000000E+00  0.97228287E+00
  0.76266667E+00  0.00000000E+00  0.97228287E+00
  0.73333333E+00  0.00000000E+00  0.97228287E+00
  0.70400000E+00  0.00000000E+00  0.97228287E+00
  0.67466667E+00  0.00000000E+00  0.97228287E+00
  0.64533333E+00  0.00000000E+00  0.97228287E+00
  0.61600000E+00  0.00000000E+00  0.97228287E+00
  0.58666667E+00  0.00000000E+00  0.97228287E+00
  0.55733333E+00  0.00000000E+00  0.97228287E+00
  0.52800000E+00  0.00000000E+00  0.97228287E+00
  0.49866667E+00  0.00000000E+00  0.97228287E+00
  0.46933333E+00  0.00000000E+00  0.97228287E+00
  0.44000000E+00  0.00000000E+00  0.97228287E+00
  0.41066667E+00  0.00000000E+00  0.97228287E+00
  0.38133333E+00  0.00000000E+00  0.97228287E+00
  0.35200000E+00  0.00000000E+00  0.97228287E+00
  0.32266667E+00  0.00000000E+00  0.97228287E+00
  0.29333333E+00  0.00000000E+00  0.97228287E+00
  0.26400000E+00  0.00000000E+00  0.97228287E+00
  0.23466667E+00  0.00000000E+00  0.97228287E+00
  0.20533333E+00  0.00000000E+00  0.97228287E+00
  0.17600000E+00  0.00000000E+00  0.97228287E+00
  0.14666667E+00  0.00000000E+00  0.97228287E+00
  0.11733333E+00  0.00000000E+00  0.97228287E+00
  0.88000000E-01  0.00000000E+00  0.97228287E+00
  0.58666667E-01  0.00000000E+00  0.97228287E+00
  0.29333333E-01  0.00000000E+00  0.97228287E+00
  0.31019273E-16  0.00000000E+00  0.97228287E+00
 -0.29333333E-01  0.00000000E+00  0.97228287E+00
 -0.58666667E-01  0.00000000E+00  0.97228287E+00
 -0.88000000E-01  0.00000000E+00  0.97228287E+00
 -0.11733333E+00  0.00000000E+00  0.97228287E+00
 -0.14666667E+00  0.00000000E+00  0.97228287E+00
 -0.17600000E+00  0.00000000E+00  0.97228287E+00
 -0.20533333E+00  0.00000000E+00  0.97228287E+00
 -0.23466667E+00  0.00000000E+00  0.97228287E+00
 -0.26400000E+00  0.00000000E+00  0.97228287E+00
 -0.29333333E+00  0.00000000E+00  0.97228287E+00
 -0.32266667E+00  0.00000000E+00  0.97228287E+00
 -0.35200000E+00  0.00000000E+00  0.97228287E+00
 -0.38133333E+00  0.00000000E+00  0.97228287E+00
 -0.41066667E+00  0.00000000E+00  0.97228287E+00
 -0.44000000E+00  0.00000000E+00  0.97228287E+00
 -0.46933333E+00  0.00000000E+00  0.97228287E+00
 -0.49866667E+00  0.00000000E+00  0.97228287E+00
 -0.52800000E+00  0.00000000E+00  0.97228287E+00
 -0.55733333E+00  0.00000000E+00  0.97228287E+00
 -0.58666667E+00  0.00000000E+00  0.97228287E+00
 -0.61600000E+00  0.00000000E+00  0.97228287E+00
 -0.64533333E+00  0.00000000E+00  0.97228287E+00
 -0.67466667E+00  0.00000000E+00  0.97228287E+00
 -0.70400000E+00  0.00000000E+00  0.97228287E+00
 -0.73333333E+00  0.00000000E+00  0.97228287E+00
 -0.76266667E+00  0.00000000E+00  0.97228287E+00
 -0.79200000E+00  0.00000000E+00  0.97228287E+00
 -0.82133333E+00  0.00000000E+00  0.97228287E+00
 -0.85066667E+00  0.00000000E+00  0.97228287E+00
 -0.88000000E+00  0.00000000E+00  0.97228287E+00
 -0.90933333E+00  0.00000000E+00  0.97228287E+00
 -0.93866667E+00  0.00000000E+00  0.97228287E+00
 -0.96800000E+00  0.00000000E+00  0.97228287E+00
 -0.99733333E+00  0.00000000E+00  0.97228287E+00
 -0.10266667E+01  0.00000000E+00  0.97228287E+00
 -0.10560000E+01  0.00000000E+00  0.97228287E+00
 -0.10853333E+01  0.00000000E+00  0.97228287E+00
 -0.11146667E+01  0.00000000E+00  0.97228287E+00
 -0.11440000E+01  0.00000000E+00  0.97228287E+00
 -0.11733333E+01  0.00000000E+00  0.97228287E+00
 -0.12026667E+01  0.00000000E+00  0.97228287E+00
 -0.12320000E+01  0.00000000E+00  0.97228287E+00
 -0.12613333E+01  0.00000000E+00  0.97228287E+00
 -0.12906667E+01  0.00000000E+00  0.97228287E+00
 -0.13200000E+01  0.00000000E+00  0.97228287E+00
 -0.13493333E+01  0.00000000E+00  0.97228287E+00
 -0.13786667E+01  0.00000000E+00  0.97228287E+00
 -0.14080000E+01  0.00000000E+00  0.97228287E+00
 -0.14373333E+01  0.00000000E+00  0.97228287E+00
 -0.14666667E+01  0.00000000E+00  0.97228287E+00
 -0.14960000E+01  0.00000000E+00  0.97228287E+00
 -0.15253333E+01  0.00000000E+00  0.97228287E+00
 -0.15546667E+01  0.00000000E+00  0.97228287E+00
 -0.15840000E+01  0.00000000E+00  0.97228287E+00
 -0.16133333E+01  0.00000000E+00  0.97228287E+00
 -0.16426667E+01  0.00000000E+00  0.97228287E+00
 -0.16720000E+01  0.00000000E+00  0.97228287E+00
 -0.17013333E+01  0.00000000E+00  0.97228287E+00
 -0.17306667E+01  0.00000000E+00  0.97228287E+00
 -0.17600000E+01  0.00000000E+00  0.97228287E+00
 -0.17893333E+01  0.00000000E+00  0.97228287E+00
 -0.18186667E+01  0.00000000E+00  0.97228287E+00
 -0.18480000E+01  0.00000000E+00  0.97228287E+00
 -0.18773333E+01  0.00000000E+00  0.97228287E+00
 -0.19066667E+01  0.00000000E+00  0.97228287E+00
 -0.19360000E+01  0.00000000E+00  0.97228287E+00
 -0.19653333E+01  0.00000000E+00  0.97228287E+00
 -0.19946667E+01  0.00000000E+00  0.97228287E+00
 -0.20240000E+01  0.00000000E+00  0.97228287E+00
 -0.20533333E+01  0.00000000E+00  0.97228287E+00
 -0.20826667E+01  0.00000000E+00  0.97228287E+00
 -0.21120000E+01  0.00000000E+00  0.97228287E+00
 -0.21413333E+01  0.00000000E+00  0.97228287E+00
 -0.21706667E+01  0.00000000E+00  0.97228287E+00
 -0.22000000E+01  0.00000000E+00  0.97228287E+00
 -0.22293333E+01  0.00000000E+00  0.97228287E+00
 -0.22586667E+01  0.00000000E+00  0.97228287E+00
 -0.22880000E+01  0.00000000E+00  0.97228287E+00
 -0.23173333E+01  0.00000000E+00  0.97228287E+00
 -0.23466667E+01  0.00000000E+00  0.97228287E+00
 -0.23760000E+01  0.00000000E+00  0.97228287E+00
 -0.24053333E+01  0.00000000E+00  0.97228287E+00
 -0.24346667E+01  0.00000000E+00  0.97228287E+00
 -0.24640000E+01  0.00000000E+00  0.97228287E+00
 -0.24933333E+01  0.00000000E+00  0.97228287E+00
 -0.25226667E+01  0.00000000E+00  0.97228287E+00
 -0.25520000E+01  0.00000000E+00  0.97228287E+00
 -0.25813333E+01  0.00000000E+00  0.97228287E+00
 -0.26106667E+01  0.00000000E+00  0.97228287E+00
 -0.26400000E+01  0.00000000E+00  0.97228287E+00
 -0.26693333E+01  0.00000000E+00  0.97228287E+00
 -0.26986667E+01  0.00000000E+00  0.97228287E+00
 -0.27280000E+01  0.00000000E+00  0.97228287E+00
 -0.27573333E+01  0.00000000E+00  0.97228287E+00
 -0.27866667E+01  0.00000000E+00  0.97228287E+00
 -0.28160000E+01  0.00000000E+00  0.97228287E+00
 -0.28453333E+01  0.00000000E+00  0.97228287E+00
 -0.28746667E+01  0.00000000E+00  0.97228287E+00
 -0.29040000E+01  0.00000000E+00  0.97228287E+00
 -0.29333333E+01  0.00000000E+00  0.97228287E+00
 -0.29626667E+01  0.00000000E+00  0.97228287E+00
 -0.29920000E+01  0.00000000E+00  0.97228287E+00
 -0.30213333E+01  0.00000000E+00  0.97228287E+00
 -0.30506667E+01  0.00000000E+00  0.97228287E+00
 -0.30800000E+01  0.00000000E+00  0.97228287E+00
 -0.31093333E+01  0.00000000E+00  0.97228287E+00
 -0.31386667E+01  0.00000000E+00  0.97228287E+00
 -0.31680000E+01  0.00000000E+00  0.97228287E+00
 -0.31973333E+01  0.00000000E+00  0.97228287E+00
 -0.32266667E+01  0.00000000E+00  0.97228287E+00
 -0.32560000E+01  0.00000000E+00  0.97228287E+00
 -0.32853333E+01  0.00000000E+00  0.97228287E+00
 -0.33146667E+01  0.00000000E+00  0.97228287E+00
 -0.33440000E+01  0.00000000E+00  0.97228287E+00
 -0.33733333E+01  0.00000000E+00  0.97228287E+00
 -0.34026667E+01  0.00000000E+00  0.97228287E+00
 -0.34320000E+01  0.00000000E+00  0.97228287E+00
 -0.34613333E+01  0.00000000E+00  0.97228287E+00
 -0.34906667E+01  0.00000000E+00  0.97228287E+00
 -0.35200000E+01  0.00000000E+00  0.97228287E+00
 -0.35493333E+01  0.00000000E+00  0.97228287E+00
 -0.35786667E+01  0.00000000E+00  0.97228287E+00
 -0.36080000E+01  0.00000000E+00  0.97228287E+00
 -0.36373333E+01  0.00000000E+00  0.97228287E+00
 -0.36666667E+01  0.00000000E+00  0.97228287E+00
 -0.36960000E+01  0.00000000E+00  0.97228287E+00
 -0.37253333E+01  0.00000000E+00  0.97228287E+00
 -0.37546667E+01  0.00000000E+00  0.97228287E+00
 -0.37840000E+01  0.00000000E+00  0.97228287E+00
 -0.38133333E+01  0.00000000E+00  0.97228287E+00
 -0.38426667E+01  0.00000000E+00  0.97228287E+00
 -0.38720000E+01  0.00000000E+00  0.97228287E+00
 -0.39013333E+01  0.00000000E+00  0.97228287E+00
 -0.39306667E+01  0.00000000E+00  0.97228287E+00
 -0.39600000E+01  0.00000000E+00  0.97228287E+00
 -0.39893333E+01  0.00000000E+00  0.97228287E+00
 -0.40186667E+01  0.00000000E+00  0.97228287E+00
 -0.40480000E+01  0.00000000E+00  0.97228287E+00
 -0.40773333E+01  0.00000000E+00  0.97228287E+00
 -0.41066667E+01  0.00000000E+00  0.97228287E+00
 -0.41360000E+01  0.00000000E+00  0.97228287E+00
 -0.41653333E+01  0.00000000E+00  0.97228287E+00
 -0.41946667E+01  0.00000000E+00  0.97228287E+00
 -0.42240000E+01  0.00000000E+00  0.97228287E+00
 -0.42533333E+01  0.00000000E+00  0.97228287E+00
 -0.42826667E+01  0.00000000E+00  0.97228287E+00
 -0.43120000E+01  0.00000000E+00  0.97228287E+00
 -0.43413333E+01  0.00000000E+00  0.97228287E+00
 -0.43706667E+01  0.00000000E+00  0.97228287E+00
 -0.44000000E+01  0.00000000E+00  0.97228287E+00
 -0.44293333E+01  0.00000000E+00  0.97228287E+00
 -0.44586667E+01  0.00000000E+00  0.97228287E+00
 -0.44880000E+01  0.00000000E+00  0.97228287E+00
 -0.45173333E+01  0.00000000E+00  0.97228287E+00
 -0.45466667E+01  0.00000000E+00  0.97228287E+00
 -0.45760000E+01  0.00000000E+00  0.97228287E+00
 -0.46053333E+01  0.00000000E+00  0.97228287E+00
 -0.46346667E+01  0.00000000E+00  0.97228287E+00
 -0.46640000E+01  0.00000000E+00  0.97228287E+00
 -0.46933333E+01  0.00000000E+00  0.97228287E+00
 -0.47226667E+01  0.00000000E+00  0.97228287E+00
 -0.47520000E+01  0.00000000E+00  0.97228287E+00
 -0.47813333E+01  0.00000000E+00  0.97228287E+00
 -0.48106667E+01  0.00000000E+00  0.97228287E+00
 -0.48400000E+01  0.00000000E+00  0.97228287E+00
 -0.48693333E+01  0.00000000E+00  0.97228287E+00
 -0.48986667E+01  0.00000000E+00  0.97228287E+00
 -0.49280000E+01  0.00000000E+00  0.97228287E+00
 -0.49573333E+01  0.00000000E+00  0.97228287E+00
 -0.49866667E+01  0.00000000E+00  0.97228287E+00
 -0.50160000E+01  0.00000000E+00  0.97228287E+00
 -0.50453333E+01  0.00000000E+00  0.97228287E+00
 -0.50746667E+01  0.00000000E+00  0.97228287E+00
 -0.51040000E+01  0.00000000E+00  0.97228287E+00
 -0.51333333E+01  0.00000000E+00  0.97228287E+00
 -0.51626667E+01  0.00000000E+00  0.97228287E+00
 -0.51920000E+01  0.00000000E+00  0.97228287E+00
 -0.52213333E+01  0.00000000E+00  0.97228287E+00
 -0.52506667E+01  0.00000000E+00  0.97228287E+00
 -0.52800000E+01  0.00000000E+00  0.97228287E+00
 -0.53093333E+01  0.00000000E+00  0.97228287E+00
 -0.53386667E+01  0.00000000E+00  0.97228287E+00
 -0.53680000E+01  0.00000000E+00  0.97228287E+00
 -0.53973333E+01  0.00000000E+00  0.97228287E+00
 -0.54266667E+01  0.00000000E+00  0.97228287E+00
 -0.54560000E+01  0.00000000E+00  0.97228287E+00
 -0.54853333E+01  0.00000000E+00  0.97228287E+00
 -0.55146667E+01  0.00000000E+00  0.97228287E+00
 -0.55440000E+01  0.00000000E+00  0.97228287E+00
 -0.55733333E+01  0.00000000E+00  0.97228287E+00
 -0.56026667E+01  0.00000000E+00  0.97228287E+00
 -0.56320000E+01  0.00000000E+00  0.97228287E+00
 -0.56613333E+01  0.00000000E+00  0.97228287E+00
 -0.56906667E+01  0.00000000E+00  0.97228287E+00
 -0.57200000E+01  0.00000000E+00  0.97228287E+00
 -0.57493333E+01  0.00000000E+00  0.97228287E+00
 -0.57786667E+01  0.00000000E+00  0.97228287E+00
 -0.58080000E+01  0.00000000E+00  0.97228287E+00
 -0.58373333E+01  0.00000000E+00  0.97228287E+00
 -0.58666667E+01  0.00000000E+00  0.97228287E+00
 -0.58960000E+01  0.00000000E+00  0.97228287E+00
 -0.59253333E+01  0.00000000E+00  0.97228287E+00
 -0.59546667E+01  0.00000000E+00  0.97228287E+00
 -0.59840000E+01  0.00000000E+00  0.97228287E+00
 -0.60133333E+01  0.00000000E+00  0.97228287E+00
 -0.60426667E+01  0.00000000E+00  0.97228287E+00
 -0.60720000E+01  0.00000000E+00  0.97228287E+00
